	type	cluster	gustatory	hygrosensory	mechanosensory	mechanosensory_auditory	mechanosensory_eye_bristle	mechanosensory_head_bristle	mechanosensory_jo	mechanosensory_taste_peg	ocellar	olfactory	thermosensory	visual_projection	visual
252	DNg33	16	6.21084337349398	7.46686746987952	4.93072289156627	6.16867469879518	5.92771084337349	5.35240963855422	5.67771084337349	7.55421686746988	8.50602409638554	6.87048192771084	7.43373493975904	3.74698795180723	6.99397590361446
253	DNg41	16	7.74698795180723	7.89156626506024	5.25602409638554	6.16867469879518	6.91265060240964	6.38855421686747	5.34036144578313	8.5210843373494	7.6144578313253	7.56024096385542	8.04216867469879	2.46084337349398	6.46084337349398
254	DNg45	16	6.25903614457831	7.35843373493976	4.76506024096386	5.98795180722892	5.60542168674699	5.50301204819277	5.38855421686747	7.01506024096386	8.40963855421687	6.63855421686747	7.52409638554217	3.78614457831325	7.23795180722892
255	DNg50	16	5.87349397590361	6.92469879518072	4.37349397590361	7.03915662650602	6.32228915662651	5.76506024096386	5.66265060240964	7.35542168674699	7.94879518072289	6.71385542168675	7.20783132530121	3.91265060240964	7.16867469879518
256	DNg55	16	6.25903614457831	7.21084337349398	5.53614457831325	6.53012048192771	6.33734939759036	5.98192771084337	6.09638554216868	7.35542168674699	8.53614457831325	6.62048192771084	7.35542168674699	3.93373493975904	7.28313253012048
257	DNg64	16	6.27409638554217	7.56927710843373	4.83433734939759	6.70481927710843	6.03012048192771	5.41867469879518	5.58734939759036	6.9066265060241	7.96987951807229	6.76807228915663	7.60843373493976	3.81626506024096	7.34638554216867
258	DNg74_a	16	6.30722891566265	7.5210843373494	4.93975903614458	5.86746987951807	6.03915662650602	5.53915662650602	5.45481927710843	6.91867469879518	8.45481927710843	6.88253012048193	7.66867469879518	3.91867469879518	7.26807228915663
259	DNg75	16	6.16265060240964	7.48192771084337	4.71084337349398	6.78614457831325	5.7710843373494	5.23795180722892	5.75602409638554	6.95783132530121	7.55722891566265	6.87951807228916	7.61144578313253	3.59638554216868	7.09036144578313
260	DNg76	16	6.54819277108434	7.53614457831325	5.01807228915663	6.25301204819277	6.1144578313253	5.44578313253012	5.40963855421687	7.30722891566265	7.44879518072289	7.13855421686747	7.61746987951807	3.83132530120482	6.99397590361446
261	DNg82	16	7.60843373493976	7.34036144578313	5.42469879518072	6.74849397590361	6.75753012048193	6.34638554216868	5.60542168674699	8.73795180722892	7.72289156626506	6.79668674698795	7.51506024096386	2.45632530120482	6.20481927710843
262	DNg91	16	7.15963855421687	7.51506024096386	5.43975903614458	6.88855421686747	6.8644578313253	6.35542168674699	5.58132530120482	8.33132530120482	7.08734939759036	7.10843373493976	7.58734939759036	3.57228915662651	6.87349397590361
263	DNg92_a	16	7.49548192771084	7.06626506024096	4.79367469879518	6.55873493975904	6.68222891566265	6.19427710843373	4.88855421686747	8.55722891566265	6.88253012048193	6.91867469879518	7.16867469879518	3.15963855421687	6.70030120481928
264	DNg92_b	16	7.53614457831325	7.35090361445783	5.19879518072289	6.77259036144578	6.90963855421687	6.38253012048193	5.25	8.59036144578313	6.65963855421687	6.93524096385542	7.44126506024096	3.07680722891566	6.36897590361446
265	DNg95	16	7.04216867469879	7.14457831325301	5.12048192771084	6.73493975903614	6.46686746987952	5.8433734939759	5.50301204819277	8.29518072289157	7.43373493975904	6.74397590361446	7.18975903614458	3.03012048192771	6.26807228915663
266	DNg97	16	6.36144578313253	7.43975903614458	5.24096385542169	6.89457831325301	6.05421686746988	5.56626506024096	5.99096385542169	7.42771084337349	8.04216867469879	6.57831325301205	7.50301204819277	3.25602409638554	6.91265060240964
267	DNg98	16	5.57228915662651	7.21686746987952	5.04216867469879	6.64457831325301	6.0933734939759	5.5	6.03313253012048	7.08734939759036	8.45481927710843	6.67168674698795	7.2710843373494	3.96385542168675	7.33734939759036
268	DNge004	16	6.30120481927711	7.57228915662651	4.94277108433735	6.06024096385542	6.01506024096386	5.29216867469879	5.50602409638554	6.90963855421687	8.0933734939759	6.89759036144578	7.70180722891566	3.93072289156627	7.28915662650602
269	DNge013	16	6.46385542168675	7.53614457831325	5.21686746987952	6.73795180722892	6.23493975903614	5.70180722891566	5.63855421686747	7.33132530120482	8.00903614457831	6.82831325301205	7.60843373493976	3.71385542168675	7.21385542168675
270	DNge030	16	7.82530120481928	7.12349397590361	4.27710843373494	6.52409638554217	6.99397590361446	6.29819277108434	4.38253012048193	9.10843373493976	7.39759036144578	6.9066265060241	7.22590361445783	2.94277108433735	6.68975903614458
271	DNge033	16	6.35843373493976	7.75602409638554	4.83433734939759	6.55722891566265	5.87650602409639	5.45783132530121	5.60542168674699	7.04518072289157	7.41867469879518	7.14759036144578	7.80722891566265	3.78313253012048	7.08734939759036
272	DNge052	16	6.44879518072289	7.53614457831325	5.10843373493976	5.98795180722892	6.17771084337349	5.7289156626506	5.50903614457831	7.26506024096386	7.89759036144578	6.94879518072289	7.69578313253012	3.68674698795181	6.89156626506024
273	DNge053	16	6.26204819277108	7.13855421686747	5.5	6.92469879518072	6.35542168674699	5.82831325301205	6.09638554216867	7.40060240963855	8.24096385542169	6.2710843373494	7.10542168674699	3.90963855421687	7.21686746987952
274	DNge099	16	6.24397590361446	7.24698795180723	5.06325301204819	6.71084337349398	6.17469879518072	5.50301204819277	5.59638554216867	7.21686746987952	8.07530120481928	6.38855421686747	7.20783132530121	3.75602409638554	7.17469879518072
275	DNge103	16	6.31626506024096	7.44277108433735	5.13253012048193	7.04216867469879	5.95481927710843	5.49698795180723	6.13855421686747	7.24698795180723	8.16265060240964	6.56927710843373	7.45180722891566	2.78614457831325	6.7710843373494
276	DNge120	16	6.33734939759036	7.2710843373494	5.17771084337349	6.42771084337349	6.19879518072289	5.62650602409639	5.76807228915663	7.46084337349398	8.15361445783133	6.68373493975904	7.26204819277108	3.97590361445783	7.30421686746988
277	DNge127	16	6.69277108433735	7.59638554216867	5.15060240963855	6.62951807228916	6.49698795180723	5.86144578313253	5.57228915662651	7.37650602409639	7.97289156626506	6.91566265060241	7.58433734939759	3.58734939759036	7.23795180722892
278	DNge136	16	5.8960843373494	7.36596385542169	5.01204819277108	6.54969879518072	5.82831325301205	5.3644578313253	5.88253012048193	6.99698795180723	8.40060240963856	6.63704819277108	7.40210843373494	3.93373493975904	7.27861445783132
279	DNge144	16	6.10240963855422	7.56024096385542	4.80722891566265	5.94277108433735	5.85240963855422	5.38253012048193	5.43373493975904	6.86144578313253	8.48192771084337	6.89156626506024	7.4789156626506	4	7.45783132530121
280	DNge151	16	5.85542168674699	7.06024096385542	5.37951807228916	7.12650602409639	6.28915662650602	5.87349397590361	6.22289156626506	7.09638554216868	8.27710843373494	6.39156626506024	7.04819277108434	4.05421686746988	7.34939759036145
281	DNge152	16	6.44578313253012	7.12650602409639	5.36746987951807	6.87349397590361	6.6144578313253	6.01204819277108	5.91566265060241	7.67469879518072	8.01204819277108	6.67469879518072	7.15060240963855	3.63253012048193	6.86746987951807
282	DNp03	16	7.43072289156627	7.44879518072289	5.2289156626506	6.58433734939759	6.14156626506024	5.87650602409639	5.68674698795181	8.74698795180723	8.13253012048193	6.81626506024096	7.58734939759036	2.26506024096386	6.04819277108434
283	DNp04	16	7.77710843373494	7.93975903614458	5.21084337349398	6.12349397590361	6.38253012048193	6.20180722891566	5.56626506024096	8.76506024096386	8.67469879518072	7.28915662650602	8.02710843373494	2.09939759036145	5.64156626506024
284	DNp07	16	7.62349397590361	7.39457831325301	5.21987951807229	6.75602409638554	6.52710843373494	6.1355421686747	5.46686746987952	8.81024096385542	7.88253012048193	6.82530120481928	7.41867469879518	2.35843373493976	6.20783132530121
285	DNp08	16	6.52409638554217	6.71987951807229	5.35843373493976	6.83734939759036	6.3433734939759	5.95783132530121	5.75903614457831	8.16265060240964	7.8433734939759	6	6.93072289156627	2.82530120481928	6.51506024096386
286	DNp09	16	6.95481927710843	7.3644578313253	5.72289156626506	6.60542168674699	6.49397590361446	6.29216867469879	6.08433734939759	8.65361445783132	8.58734939759036	6.7289156626506	7.44277108433735	2.49397590361446	6.49397590361446
287	DNp10	16	6.93975903614458	6.79819277108434	4.48795180722892	6.2710843373494	6.38253012048193	5.87048192771084	4.41867469879518	8.49698795180723	7.46987951807229	6.26204819277108	6.95180722891566	3.19277108433735	6.75602409638554
288	DNp101	16	6.6355421686747	7.02409638554217	5.65060240963855	6.65060240963855	6.50602409638554	6.15361445783132	6.15963855421687	7.90060240963855	8.35240963855422	6.41265060240964	7.17771084337349	3.60240963855422	6.75
289	DNp103	16	6.89759036144578	7.07228915662651	5.16566265060241	6.06024096385542	6.16867469879518	6.07831325301205	5.65060240963855	8.66265060240964	8.56325301204819	6.18373493975904	7.17469879518072	2.70783132530121	6.43072289156627
290	DNp104	16	6.4789156626506	6.55421686746988	5.62048192771084	7.01807228915663	6.78614457831325	6.54819277108434	6.02710843373494	8.36144578313253	7.87951807228916	6.37048192771084	6.81626506024096	3.33132530120482	6.69277108433735
291	DNp11	16	7.77710843373494	7.77710843373494	4.51807228915663	5.37951807228916	6.37951807228916	6.01506024096386	4.79819277108434	9.08433734939759	8.36746987951807	7.09638554216867	7.93674698795181	2.5421686746988	5.64457831325301
292	DNp13	16	6.93975903614458	7.44578313253012	5.32228915662651	5.95783132530121	6.03313253012048	5.80722891566265	5.58734939759036	8.41265060240964	8.77409638554217	6.49096385542169	7.49397590361446	3.3855421686747	7.04819277108434
293	DNp15	16	7.48795180722892	7.62650602409639	4.63855421686747	6.05722891566265	6.62951807228916	5.99698795180723	4.71084337349398	8.40963855421687	7.58132530120482	7.28313253012048	7.67168674698795	2.76204819277108	6.53915662650602
294	DNp23	16	6.85843373493976	7.28012048192771	5.46987951807229	6.12349397590361	6.42771084337349	6.12349397590361	5.80421686746988	8	8.55421686746988	6.65060240963855	7.45180722891566	3.83734939759036	7.14156626506024
295	DNp26	16	8.01506024096386	7.40361445783133	5.00602409638554	6.5210843373494	7.12048192771084	6.52710843373494	5.0210843373494	9.1355421686747	7.81024096385542	6.95783132530121	7.41265060240964	2.29216867469879	6.11746987951807
296	DNp27	16	7.05722891566265	6.98493975903614	5.94879518072289	7.22590361445783	7.03915662650602	6.8433734939759	6.25301204819277	8.81626506024096	7.75301204819277	6.65060240963855	7.07530120481928	2.3855421686747	5.42469879518072
297	DNp30	16	6.68674698795181	6.87349397590361	5.13253012048193	5.91867469879518	5.93072289156627	5.81626506024096	5.53915662650602	8.59036144578313	8.92168674698795	5.70783132530121	6.94578313253012	3.64759036144578	6.09638554216868
298	DNp31	16	7.67771084337349	7.19277108433735	4.96686746987952	6.64156626506024	7.11144578313253	6.46686746987952	4.86144578313253	8.98795180722892	7.46686746987952	6.62650602409639	7.27710843373494	2.4578313253012	6.32228915662651
299	DNp34	16	6.87349397590361	7.19879518072289	5.17771084337349	6.24397590361446	5.8855421686747	5.62349397590361	5.79518072289157	8.21084337349398	8.76204819277108	6.14759036144578	7.32530120481928	2.82831325301205	6.73493975903614
300	DNp35	16	7.37048192771084	7.51204819277108	5.30421686746988	6.01506024096386	6.36746987951807	6.15963855421687	5.66566265060241	8.99096385542169	8.76807228915663	6.60843373493976	7.50602409638554	2.4066265060241	6.15963855421687
301	DNp36	16	6.67168674698795	7.40060240963855	5.23493975903614	5.94578313253012	6.18373493975904	5.85542168674699	5.59638554216867	8.22289156626506	8.89156626506024	6.43072289156627	7.46385542168675	3.71686746987952	7.13855421686747
302	DNp37	16	6.26506024096386	7.17469879518072	5.55120481927711	6.16867469879518	6.60542168674699	6.27409638554217	5.93674698795181	8.14457831325301	8.99698795180723	6.39457831325301	7.24698795180723	4.03915662650602	7.41265060240964
303	DNp39	16	6.65361445783132	7.22590361445783	5.47590361445783	7.05722891566265	6.46987951807229	5.93072289156627	6.04216867469879	7.81927710843373	7.45180722891566	6.43674698795181	7.40060240963855	2.9066265060241	6.21686746987952
304	DNp42	16	5.81626506024096	6.33132530120482	5.30722891566265	6.66867469879518	6.10240963855422	5.89759036144578	6.21686746987952	8.05722891566265	8.69879518072289	5.41265060240964	6.62349397590361	3.35542168674699	6.77710843373494
305	DNp43	16	6.21686746987952	6.65361445783133	5.48795180722892	6.56325301204819	6.11746987951807	5.99698795180723	6.12951807228916	8.30421686746988	8.90361445783132	5.74397590361446	6.8433734939759	3.30722891566265	6.83132530120482
306	DNp45	16	6.69879518072289	7.21987951807229	5.46385542168675	6.45180722891566	6.18975903614458	5.97289156626506	5.91867469879518	8.0210843373494	8.93072289156627	6.49397590361446	7.42168674698795	3.58132530120482	7.00903614457831
307	DNp46	16	6.38855421686747	6.93072289156626	5.70783132530121	6.80722891566265	6.60542168674699	6.19578313253012	6.21084337349398	8.03313253012048	8.68072289156627	6.09939759036145	6.96385542168675	3.6355421686747	7.10542168674699
308	DNp47	16	7.06626506024096	6.5933734939759	5.17469879518072	6.42469879518072	6.39759036144578	6.1144578313253	5.42771084337349	8.48192771084337	7.84939759036145	5.91566265060241	6.5210843373494	2.85240963855422	6.41265060240964
309	DNp49	16	6.57530120481928	6.49397590361446	5.54216867469879	6.84638554216867	6.56626506024096	6.2289156626506	5.87650602409639	8.36746987951807	7.80722891566265	6.07228915662651	6.76204819277108	3.38253012048193	6.62048192771084
310	DNp51	16	7.70783132530121	7.1144578313253	4.81024096385542	6.30421686746988	7	6.50903614457831	4.73795180722892	8.93072289156627	7.2289156626506	6.74698795180723	7.12650602409639	3.19879518072289	6.63855421686747
311	DNp52	16	6.18674698795181	6.92771084337349	5.76807228915663	7.42469879518072	6.65963855421687	6.28915662650602	6.71385542168675	7.58132530120482	8.62349397590361	6.15361445783133	6.91566265060241	4.23192771084337	7.31325301204819
312	DNp54	16	6.95481927710843	6.8644578313253	5.05421686746988	6.73795180722892	6.72289156626506	6.30120481927711	5.20783132530121	8.30421686746988	7.8855421686747	6.29216867469879	6.86144578313253	3.28313253012048	6.87349397590361
313	DNp57	16	7.31927710843373	7.31626506024096	5.21385542168675	6.91566265060241	6.11144578313253	5.84036144578313	5.85843373493976	8.46987951807229	7.92469879518072	6.6144578313253	7.35843373493976	2.5421686746988	6.32228915662651
314	DNp59	16	6.42469879518072	6.62951807228916	5.71084337349398	6.82530120481928	6.56927710843373	6.31325301204819	6.08734939759036	8.15060240963856	8.23795180722892	6.1566265060241	6.71084337349398	3.49096385542169	6.7710843373494
315	DNp60	16	6.69578313253012	7.15060240963855	5.60240963855422	6.3433734939759	6.48192771084337	6.29819277108434	5.84638554216868	8.13855421686747	8.69879518072289	6.40963855421687	7.34939759036145	3.96686746987952	7.27710843373494
316	DNp63	16	7.24698795180723	7.19578313253012	5.23192771084337	6.66566265060241	6.59036144578313	6.1566265060241	5.43674698795181	8.43975903614458	7.45481927710843	6.76807228915663	7.3644578313253	3.3433734939759	6.84638554216867
317	DNp64	16	6.64457831325301	7.24397590361446	5.65060240963855	6.30421686746988	6.46987951807229	6.31325301204819	5.89156626506024	8.4066265060241	8.73192771084337	6.49698795180723	7.31024096385542	3.54216867469879	6.94578313253012
318	DNp66	16	6.70180722891566	7.19277108433735	5.33734939759036	6.07831325301205	6.21084337349398	5.9789156626506	5.59638554216868	8.43674698795181	8.8855421686747	6.28012048192771	7.2710843373494	3.53012048192771	6.9789156626506
319	DNp67	16	6.63253012048193	7.29819277108434	5.61144578313253	6.50602409638554	6.51506024096386	6.13855421686747	5.98795180722892	7.74397590361446	8.66265060240964	6.46987951807229	7.45180722891566	3.87048192771084	7.11144578313253
320	DNp68	16	5.97590361445783	6.92771084337349	5.64759036144578	7.0933734939759	6.78915662650602	6.31626506024096	6.50903614457831	7.75	8.37951807228916	6.43072289156627	7.02409638554217	3.80421686746988	7.06626506024096
321	DNp69	16	6.79518072289157	6.99698795180723	5.32831325301205	6.25903614457831	6.47289156626506	6.17469879518072	5.63855421686747	8.53915662650602	8.42469879518072	6.35240963855422	7.26204819277108	3.32831325301205	6.82831325301205
322	DNp70	16	6.69277108433735	7.11746987951807	5.50602409638554	6.37951807228916	6.41867469879518	6.18674698795181	5.79819277108434	8.20481927710843	8.51204819277108	6.42771084337349	7.18674698795181	3.24698795180723	6.66265060240964
323	DNp71	16	6.59939759036145	7.06927710843373	5.50602409638554	6.44578313253012	6.25903614457831	6.03614457831325	5.94578313253012	8.37349397590361	8.79216867469879	6.04518072289157	7.11746987951807	2.7289156626506	6.45783132530121
324	DNpe001	16	6.71385542168675	6.97590361445783	5.79518072289157	7.17469879518072	6.94578313253012	6.59036144578313	6.14759036144578	8.32228915662651	7.95481927710843	6.33734939759036	6.94879518072289	3.06626506024096	6.50301204819277
325	DNpe003	16	6.45331325301205	7.17168674698795	5.10240963855422	6.79216867469879	5.93975903614458	5.37048192771084	5.87198795180723	7.4066265060241	7.96536144578313	6.07831325301205	7.17620481927711	3.34939759036145	6.89909638554217
326	DNpe005	16	7.27710843373494	6.88253012048193	5.02710843373494	6.4789156626506	6.55421686746988	6.10843373493976	5.1566265060241	8.60843373493976	7.75903614457831	6.45481927710843	6.9066265060241	3.16867469879518	6.73192771084337
327	DNpe006	16	5.59036144578313	6.36746987951807	5.50301204819277	7.20180722891566	6.56626506024096	6.19277108433735	6.30421686746988	7.80722891566265	8.26204819277108	5.71686746987952	6.51807228915663	3.08433734939759	6.34939759036145
328	DNpe010	16	7.24096385542169	7.2710843373494	5.35542168674699	6.66566265060241	6.78313253012048	6.34939759036145	5.46987951807229	8.34939759036144	7.6144578313253	6.86746987951807	7.35240963855422	3.67771084337349	7
329	DNpe016	16	7.18072289156627	7.33132530120482	5.65963855421687	7.14156626506024	6.54518072289157	5.96686746987952	6.14759036144578	8.45783132530121	7.99698795180723	6.83433734939759	7.54216867469879	2.66265060240964	6.4789156626506
330	DNpe018	16	6.76506024096386	7.29216867469879	5.55421686746988	6.72590361445783	6.67469879518072	6.21686746987952	5.97289156626506	8.21987951807229	7.18072289156627	6.60240963855422	7.3855421686747	2.71987951807229	6.16265060240964
331	DNpe019	16	7.75	7.25301204819277	4.59036144578313	6.41265060240964	7.02710843373494	6.4066265060241	4.70180722891566	8.83132530120482	7.12650602409639	6.96385542168675	7.11144578313253	3.19578313253012	6.67771084337349
332	DNpe020	16	6.39156626506024	7.20481927710843	5.43975903614458	6.5210843373494	6.26807228915663	5.97289156626506	5.79819277108434	7.60843373493976	8.17771084337349	6.70481927710843	7.44879518072289	3.44277108433735	6.80722891566265
333	DNpe021	16	6.87048192771084	6.86144578313253	5.59939759036145	6.71084337349398	6.44578313253012	6.24698795180723	6.01807228915663	8.52409638554217	8.03915662650602	6.14759036144578	7.00301204819277	2.71987951807229	6.29819277108434
334	DNpe022	16	6.96385542168675	7.31024096385542	5.09939759036145	6.92771084337349	5.96686746987952	5.52710843373494	5.89156626506024	8.06626506024096	7.89457831325301	6.53614457831325	7.29518072289157	2.65963855421687	6.47590361445783
335	DNpe023	16	6.62650602409639	7.49698795180723	5.56626506024096	7.20481927710843	6.37048192771084	5.92771084337349	6.20481927710843	7.4789156626506	8.14156626506024	6.74397590361446	7.55421686746988	3.47590361445783	7.07228915662651
336	DNpe024	16	6.71385542168675	7.29216867469879	5.45481927710843	6.53915662650602	6.37349397590361	6.00602409638554	5.94879518072289	8.21987951807229	8.33734939759036	6.51807228915663	7.37650602409639	2.95180722891566	6.57530120481928
337	DNpe025	16	6.74397590361446	6.76807228915663	5.18373493975904	6.31325301204819	5.89759036144578	5.70481927710843	5.64759036144578	8.24698795180723	8.62048192771084	5.63855421686747	6.95783132530121	2.87349397590361	6.57530120481928
338	DNpe026	16	6.56626506024096	6.68975903614458	5.48192771084337	6.67168674698795	6.54518072289157	6.18373493975904	5.94578313253012	8.20481927710843	7.81325301204819	6.28614457831325	6.89457831325301	3.49698795180723	6.84036144578313
339	DNpe027	16	7.05722891566265	7.12349397590361	5.34939759036145	6.91265060240964	6.99397590361446	6.52710843373494	5.47289156626506	8.4578313253012	7.03915662650602	6.67469879518072	7.19578313253012	2.67469879518072	5.92168674698795
340	DNpe028	16	6.69879518072289	6.74096385542169	5.31927710843374	6.90361445783133	6.83734939759036	6.49096385542169	5.56024096385542	8.3644578313253	7.62048192771084	6.29518072289157	6.93373493975904	2.8855421686747	6.25
341	DNpe031	16	6.67018072289157	7.15963855421687	5.44126506024096	6.21536144578313	6.25301204819277	5.95180722891566	5.88855421686747	8.58584337349398	8.91114457831325	6.28463855421687	7.27560240963855	3.11746987951807	6.79216867469879
342	DNpe037	16	7.39156626506024	7.21084337349398	5.45481927710843	6.50602409638554	6.55120481927711	6.32530120481928	5.59638554216867	8.72590361445783	7.81927710843373	6.60843373493976	7.37951807228916	2.62349397590361	6.37048192771084
343	DNpe039	16	6.65963855421687	6.91265060240964	5.50301204819277	6.48493975903614	6.23192771084337	6.06325301204819	5.8644578313253	8.46084337349398	8.85240963855422	6.16265060240964	7.09939759036145	3.08433734939759	6.75602409638554
344	DNpe040	16	6.87650602409639	7.18072289156627	5.46686746987952	6.24698795180723	6.20481927710843	6.06024096385542	5.75	8.59939759036145	8.63253012048193	6.34036144578313	7.3433734939759	3.12650602409639	6.75
345	DNpe042	16	6.12650602409639	7.03915662650602	5.45481927710843	6.53614457831325	6.32831325301205	5.93072289156627	6.06325301204819	7.57228915662651	8.35843373493976	6.3433734939759	7.12650602409639	3.63855421686747	7.03012048192771
346	DNpe043	16	5.43373493975904	6.19578313253012	5.12349397590361	6.51506024096386	6.53012048192771	6.1355421686747	5.87650602409639	7.69578313253012	8.43674698795181	5.75602409638554	6.16867469879518	3.79518072289157	6.83734939759036
347	DNpe045	16	6.72289156626506	7.06927710843373	5.45180722891566	6.27409638554217	6.39759036144578	6.12349397590361	5.78614457831325	8.26204819277108	8.34638554216868	6.4066265060241	7.18072289156627	3.47590361445783	6.78313253012048
348	DNpe050	16	6.72289156626506	7.38855421686747	5.46686746987952	6.17168674698795	6.34036144578313	6.08433734939759	5.84638554216867	8.19277108433735	8.85843373493976	6.4066265060241	7.41566265060241	3.68674698795181	7.12349397590361
349	DNpe052	16	6.3644578313253	7.16867469879518	5.06024096385542	6.03614457831325	5.84036144578313	5.73795180722892	5.53614457831325	8.35542168674699	8.73795180722892	6.32228915662651	7.28012048192771	3.10542168674699	6.79216867469879
350	DNpe053	16	5.84036144578313	6.61746987951807	5.74096385542169	7.12951807228916	6.64759036144578	6.42771084337349	6.43072289156627	7.73493975903614	8.50301204819277	6.12650602409639	6.84638554216868	3.86746987951807	6.95481927710843
351	DNpe055	16	7.25301204819277	7.24397590361446	5.30120481927711	7.03313253012048	7.09036144578313	6.54216867469879	5.71385542168675	8.5421686746988	7.43975903614458	6.8855421686747	7.16566265060241	2.77710843373494	6.47590361445783
352	DNpe056	16	7.04216867469879	7.39156626506024	5.24096385542169	6.1566265060241	5.95481927710843	5.78313253012048	5.71084337349398	8.65361445783133	8.79819277108434	6.3433734939759	7.39457831325301	2.70180722891566	6.57530120481928
353	MDN	16	6.69427710843373	7.44126506024096	5.44126506024096	7.0933734939759	6.28463855421687	5.75903614457831	6.18674698795181	7.6039156626506	8.11596385542169	6.55271084337349	7.40210843373494	3.54969879518072	7.09638554216868
471	DNx01	sensory descending	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
472	DNx02	sensory descending	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
473	labial_nerve_sensory_descending	sensory descending	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
474	LN-DN1	sensory descending	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
475	LN-DN2	sensory descending	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
